RESULT TYPE	ID	ASPECT	LEMMA	FRAME	REFLEXVERB
RESULT_1	blu-v-překládat-přeložit-4	pf	přeložit	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-mínit-4	impf	mínit 	ACT(1;obl) PAT(4;obl) MANN(;obl)	no_reflexverb
RESULT_2	blu-v-kroutit-se-1	impf	kroutit se  	ACT(1;obl) CAUS(7;typ)	derived-autocaus_patient_PAT blu-v-kroutit-1 %Jen zhruba dvacítka lidí se kroutí a kývá hlavou do rytmu% [SYN] ~ derived-partobject_PAT blu-v-kroutit-1 %Hary se kroutí před jejich pohledy.%
RESULT_1	blu-v-tančit-tancovat-1	impf1	tančit 	ACT(1;obl) PAT(4;opt) ACMP(s+7;typ)	no_reflexverb
RESULT_1	blu-v-tančit-tancovat-1	impf2	tancovat 	ACT(1;obl) PAT(4;opt) ACMP(s+7;typ)	no_reflexverb
RESULT_1	blu-v-zmrazit-zmrazovat-1	impf	zmrazovat 	ACT(1;obl) PAT(4;obl) EXT(na+4;typ)	no_reflexverb
RESULT_1	blu-v-zmrazit-zmrazovat-1	pf	zmrazit	ACT(1;obl) PAT(4;obl) EXT(na+4;typ)	no_reflexverb
RESULT_1_i	blu-v-žít1-2	impf	žít	i ACT(1;obl) PAT(4,7;obl)	no_reflexverb
RESULT_1	blu-v-vyznat-vyznávat-1	impf	vyznávat 	ACT(1;obl) ADDR(3;obl) PAT(4,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-vyznat-vyznávat-1	pf	vyznat	ACT(1;obl) ADDR(3;obl) PAT(4,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-odřezat-odřezávat-odříznout-2	impf	odřezávat  	ACT(1;obl) PAT(4;obl) ORIG(od+2;obl)	no_reflexverb
RESULT_1	blu-v-odřezat-odřezávat-odříznout-2	pf1	odříznout  	ACT(1;obl) PAT(4;obl) ORIG(od+2;obl)	no_reflexverb
RESULT_1	blu-v-odřezat-odřezávat-odříznout-2	pf2	odřezat	ACT(1;obl) PAT(4;obl) ORIG(od+2;obl)	no_reflexverb
RESULT_1_i	blu-v-hnát-9	impf	hnát	i ACT(1;obl) PAT(4;obl) DPHR(do úzkých;obl)	no_reflexverb
RESULT_1	blu-v-namířit-2	pf	namířit	ACT(1;obl) PAT(4,7;obl) DIR3(;obl)	no_reflexverb
RESULT_1	blu-v-odesílat-odeslat-3	impf	odesílat 	ACT(1;obl) PAT(4;obl) DIR3(;obl) INTT(k+3,na+4,inf;opt) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-odesílat-odeslat-3	pf	odeslat	ACT(1;obl) PAT(4;obl) DIR3(;obl) INTT(k+3,na+4,inf;opt) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-zjistit-zjišťovat-2	impf	zjišťovat  	ACT(1;obl) PAT(na+4,o+6;obl) ORIG(na+6,od+2;opt) EFF(4,zda,že,cont;obl) LOC(;typ) DIR1(;typ)	no_reflexverb
RESULT_1	blu-v-zjistit-zjišťovat-2	pf	zjistit	ACT(1;obl) PAT(na+4,o+6;obl) ORIG(na+6,od+2;opt) EFF(4,zda,že,cont;obl) LOC(;typ) DIR1(;typ)	no_reflexverb
RESULT_2	blu-v-prohánět-se-prohnat-se-1	impf	prohánět se  	ACT(1;obl) LOC(;typ) DIR2(;typ)	derived-autocaus_patient_PAT blu-v-prohánět-prohnat-3
RESULT_2	blu-v-prohánět-se-prohnat-se-1	pf	prohnat se	ACT(1;obl) LOC(;typ) DIR2(;typ)	derived-autocaus_patient_PAT blu-v-prohánět-prohnat-3
RESULT_1_i	blu-v-natírat-natřít-4	pf	natřít	i ACT(1;obl) PAT(4;obl) DIR3(;typ) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-utírat-utřít-2	impf	utírat 	ACT(1;obl) PAT(4;obl) ORIG(od+2;opt) OBST(o+4;opt) MEANS(7,do+2;typ) BEN(3,pro+4;typ)	no_reflexverb
RESULT_1	blu-v-utírat-utřít-2	pf	utřít 	ACT(1;obl) PAT(4;obl) ORIG(od+2;opt) OBST(o+4;opt) MEANS(7,do+2;typ) BEN(3,pro+4;typ)	no_reflexverb
RESULT_1	blu-v-vypořádat-vypořádávat-1	impf	vypořádávat 	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-vypořádat-vypořádávat-1	pf	vypořádat	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-vypisovat-vypsat-2	impf	vypisovat 	ACT(1;obl) PAT(4;obl) EFF(7;opt) MANN(;typ)	no_reflexverb
RESULT_1	blu-v-vypisovat-vypsat-2	pf	vypsat	ACT(1;obl) PAT(4;obl) EFF(7;opt) MANN(;typ)	no_reflexverb
RESULT_1_i	blu-v-brát-vzít-24	impf	brát 	i ACT(1;obl) PAT(4,zda,že,cont;obl) DPHR(na lehkou váhu,na vědomí,na zřetel,v potaz,v úvahu;obl)	no_reflexverb
RESULT_1_i	blu-v-brát-vzít-24	pf	vzít 	i ACT(1;obl) PAT(4,zda,že,cont;obl) DPHR(na lehkou váhu,na vědomí,na zřetel,v potaz,v úvahu;obl)	no_reflexverb
RESULT_1	blu-v-otrávit-otravovat-2	impf	otravovat  	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-otrávit-otravovat-2	pf	otrávit	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-nadělat-nadělávat-6	pf	nadělat	i ACT(1;obl) ADDR(s+7;opt) PAT(2,4;opt)	no_reflexverb
RESULT_1	blu-v-přehodnocovat-přehodnotit-1	impf	přehodnocovat  	ACT(1;obl) PAT(4,zda,že,cont;obl) EFF(na+4;opt)	no_reflexverb
RESULT_1	blu-v-přehodnocovat-přehodnotit-1	pf	přehodnotit	ACT(1;obl) PAT(4,zda,že,cont;obl) EFF(na+4;opt)	no_reflexverb
RESULT_1	blu-v-zahánět-zahnat-2	impf	zahánět  	ACT(1;obl) PAT(4;obl) INTT(k+3,na+4,inf;opt) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-zahánět-zahnat-2	pf	zahnat	ACT(1;obl) PAT(4;obl) INTT(k+3,na+4,inf;opt) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-nařídit2-nařizovat2-1	impf	nařizovat  	ACT(1;obl) ADDR(3;obl) PAT(4,inf,aby,ať,že;obl)	no_reflexverb
RESULT_1	blu-v-nařídit2-nařizovat2-1	pf	nařídit	ACT(1;obl) ADDR(3;obl) PAT(4,inf,aby,ať,že;obl)	no_reflexverb
RESULT_1_i	blu-v-odnášet-odnést-6	impf	odnášet 	i DPHR(čas;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-odnášet-odnést-6	pf	odnést	i DPHR(čas;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-vysadit-vysázet-vysazovat-7	pf1	vysadit  	ACT(1;obl) PAT(4;obl) MEANS(;typ)	no_reflexverb
RESULT_1	blu-v-vysadit-vysázet-vysazovat-7	pf2	vysázet	ACT(1;obl) PAT(4;obl) MEANS(;typ)	no_reflexverb
RESULT_1	blu-v-zapínat-zapnout-1	impf	zapínat 	ACT(1;obl) PAT(4;obl) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-zapínat-zapnout-1	pf	zapnout	ACT(1;obl) PAT(4;obl) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-vykonat-vykonávat-1	impf	vykonávat  	ACT(1;obl) PAT(4;obl) BEN(pro+4;typ) COMPL(jako+4,jako+adj-4;typ)	no_reflexverb
RESULT_1	blu-v-vykonat-vykonávat-1	pf	vykonat	ACT(1;obl) PAT(4;obl) BEN(pro+4;typ) COMPL(jako+4,jako+adj-4;typ)	no_reflexverb
RESULT_1	blu-v-vytrhávat-vytrhovat-vytrhnout-1	impf1	vytrhávat 	ACT(1;obl) PAT(4;obl) DIR1(;obl)	no_reflexverb
RESULT_1	blu-v-vytrhávat-vytrhovat-vytrhnout-1	impf2	vytrhovat 	ACT(1;obl) PAT(4;obl) DIR1(;obl)	no_reflexverb
RESULT_1	blu-v-vytrhávat-vytrhovat-vytrhnout-1	pf	vytrhnout	ACT(1;obl) PAT(4;obl) DIR1(;obl)	no_reflexverb
RESULT_1_i	blu-v-tahat-6	impf	tahat	i ACT(1;obl) PAT(4;obl) EFF(do+2;obl)	no_reflexverb
RESULT_1	blu-v-popíjet-popít-1	impf	popíjet 	ACT(1;obl) PAT(4;obl) ACMP(bez+2,s+7;typ) DIR1(;typ)	no_reflexverb
RESULT_1	blu-v-popíjet-popít-1	pf	popít	ACT(1;obl) PAT(4;obl) ACMP(bez+2,s+7;typ) DIR1(;typ)	no_reflexverb
RESULT_1	blu-v-předat-předávat-2	impf	předávat  	ACT(1;obl) ADDR(3;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-předat-předávat-2	pf	předat	ACT(1;obl) ADDR(3;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-přidat-přidávat-2	impf	přidávat  	ACT(1;obl) PAT(4;obl) DIR3(;obl) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-přidat-přidávat-2	pf	přidat	ACT(1;obl) PAT(4;obl) DIR3(;obl) BEN(3;typ)	no_reflexverb
RESULT_1_i	blu-v-svolat-svolávat-3	impf	svolávat	i ACT(1;obl) ADDR(na+4;obl) PAT(4;obl)	no_reflexverb
RESULT_2_i	blu-v-míchat-se-2	impf	míchat se 	i ACT(1;obl) PAT(do+2,mezi+7;obl)	derived-autocaus_patient_PAT blu-v-míchat-5
RESULT_1	blu-v-zlákat-1	pf	zlákat	ACT(1;obl) PAT(4;obl) EFF(k+3,inf,aby,ať;opt) MEANS(7,na+4;typ) DIR(;typ)	no_reflexverb
RESULT_1	blu-v-připevnit-připevňovat-1+2	impf	připevňovat 	ACT(1;obl) ADDR(k+3,na+4;obl) PAT(4;obl) MEANS(7;typ) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-připevnit-připevňovat-1+2	pf	připevnit	ACT(1;obl) ADDR(k+3,na+4;obl) PAT(4;obl) MEANS(7;typ) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-hladit-2	impf	hladit 	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-shromáždit-shromažďovat-3	impf	shromažďovat 	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-shromáždit-shromažďovat-3	pf	shromáždit	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-podtrhat-podtrhávat-podtrhovat-podtrhnout-3	impf1	podtrhávat 	ACT(1;obl) PAT(4;obl) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-podtrhat-podtrhávat-podtrhovat-podtrhnout-3	impf2	podtrhovat 	ACT(1;obl) PAT(4;obl) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-podtrhat-podtrhávat-podtrhovat-podtrhnout-3	pf1	podtrhnout	ACT(1;obl) PAT(4;obl) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-zařídit-zařizovat-3	impf	zařizovat  	ACT(1;obl) PAT(4;obl) BEN(3,pro+4;typ)	no_reflexverb
RESULT_1	blu-v-zařídit-zařizovat-3	pf	zařídit	ACT(1;obl) PAT(4;obl) BEN(3,pro+4;typ)	no_reflexverb
RESULT_1	blu-v-ošetřit-ošetřovat-2	impf	ošetřovat  	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-ošetřit-ošetřovat-2	pf	ošetřit	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-měnit-6	impf	měnit  	i ACT(1;obl) PAT(4;obl) EFF(na+6;obl)	no_reflexverb
RESULT_1	blu-v-lišit-1	impf	lišit 	ACT(1;obl) PAT(4;obl) ORIG(od+2;obl) CRIT(;typ)	no_reflexverb
RESULT_1_i	blu-v-malovat-3	impf	malovat 	i ACT(1;obl) PAT(4;obl) MANN(;obl)	no_reflexverb
RESULT_1	blu-v-očekávat-1	impf	očekávat 	ACT(1;obl) PAT(4,zda,že,cont;obl) ORIG(od+2;obl)	no_reflexverb
RESULT_1	blu-v-dokázat1-dokazovat-2+4	impf	dokazovat  	ACT(1;obl) ADDR(3;opt) PAT(4,zda,že,cont;obl) ORIG(na+6;opt) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-dokázat1-dokazovat-2+4	pf	dokázat	ACT(1;obl) ADDR(3;opt) PAT(4,zda,že,cont;obl) ORIG(na+6;opt) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-rvát-1	impf	rvát	ACT(1;obl) PAT(4;obl) ORIG(z+2;opt)	no_reflexverb
RESULT_1	blu-v-zranit-zraňovat-2	impf	zraňovat  	ACT(1;obl) PAT(4;obl) LOC(na+6;typ) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-zranit-zraňovat-2	pf	zranit	ACT(1;obl) PAT(4;obl) LOC(na+6;typ) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-zabírat-zabrat-6	impf	zabírat 	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-zabírat-zabrat-6	pf	zabrat	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-hlídat-2	impf	hlídat 	ACT(1;obl) PAT(4;obl) BEN(3;typ) LOC(u+2;typ) REG(;typ)	no_reflexverb
RESULT_1	blu-v-pohánět-pohnat-1	impf	pohánět  	ACT(1;obl) PAT(4;obl) INTT(k+3,na+4,inf;opt) DIR(;typ) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-pohánět-pohnat-1	pf	pohnat	ACT(1;obl) PAT(4;obl) INTT(k+3,na+4,inf;opt) DIR(;typ) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-zpevnit-zpevňovat-1.2	impf	zpevňovat 	ACT(1;obl) PAT(4;obl) ORIG(z+2;opt) EFF(na+4;opt)	no_reflexverb
RESULT_1	blu-v-zpevnit-zpevňovat-1.2	pf	zpevnit	ACT(1;obl) PAT(4;obl) ORIG(z+2;opt) EFF(na+4;opt)	no_reflexverb
RESULT_1_i	blu-v-hnát-8	impf	hnát	i ACT(1;obl) PAT(4;obl) DPHR(k odpovědnosti;obl)	no_reflexverb
RESULT_1	blu-v-zvážit-zvažovat-2	impf	zvažovat  	ACT(1;obl) PAT(4,zda,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-zvážit-zvažovat-2	pf	zvážit	ACT(1;obl) PAT(4,zda,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-zavírat-zavřít-3	impf	zavírat 	ACT(1;obl) PAT(4;obl) LOC(;obl)	no_reflexverb
RESULT_1	blu-v-zavírat-zavřít-3	pf	zavřít	ACT(1;obl) PAT(4;obl) LOC(;obl)	no_reflexverb
RESULT_1	blu-v-oznámit-oznamovat-2	impf	oznamovat  	ACT(1;obl) ADDR(3;obl) PAT(o+6;obl) EFF(4,že,cont;obl) MEANS(7;typ) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-oznámit-oznamovat-2	pf	oznámit	ACT(1;obl) ADDR(3;obl) PAT(o+6;obl) EFF(4,že,cont;obl) MEANS(7;typ) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-kompenzovat-1	biasp	kompenzovat	ACT(1;obl) PAT(4;obl) EFF(7,v+6;obl)	no_reflexverb
RESULT_1_i	blu-v-zmítat-2	impf	zmítat	i ACT(1;obl) PAT(4,7;obl)	no_reflexverb
RESULT_1	blu-v-vzbouzet-vzbudit-vzbuzovat-1	impf1	vzbouzet  	ACT(1;obl) PAT(4;obl) ORIG(z+2;opt) EFF(k+3;opt) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-vzbouzet-vzbudit-vzbuzovat-1	pf	vzbudit	ACT(1;obl) PAT(4;obl) ORIG(z+2;opt) EFF(k+3;opt) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-upravit-upravovat-2	impf	upravovat  	ACT(1;obl) PAT(4;obl) EFF(do+2,jako+4,na+4,v+4,jako+adj-4;obl) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-upravit-upravovat-2	pf	upravit	ACT(1;obl) PAT(4;obl) EFF(do+2,jako+4,na+4,v+4,jako+adj-4;obl) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-cítit-2	impf	cítit 	ACT(1;obl) PAT(4;obl) EFF(inf,jak,že;obl)	no_reflexverb
RESULT_1	blu-v-balit-1	impf	balit 	ACT(1;obl) PAT(4;obl) DIR3(;typ) MEANS(7,do+2;typ)	no_reflexverb
RESULT_1_i	blu-v-docházet-dojít-7	impf	docházet (si) 	i ACT(1;obl) PAT(2;obl)	no_reflexverb
RESULT_1_i	blu-v-docházet-dojít-7	pf	dojít (si)	i ACT(1;obl) PAT(2;obl)	no_reflexverb
RESULT_1	blu-v-pobavit-1	pf	pobavit	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-zaměstnat-zaměstnávat-1	impf	zaměstnávat  	ACT(1;obl) PAT(4;obl) EFF(7;opt) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-zaměstnat-zaměstnávat-1	pf	zaměstnat	ACT(1;obl) PAT(4;obl) EFF(7;opt) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-symbolizovat-1	impf	symbolizovat	ACT(1,inf,že;obl) PAT(4,inf,že;obl)	no_reflexverb
RESULT_1	blu-v-osvojit-si-osvojovat-si-1	impf	osvojovat si 	ACT(1;obl) PAT(4,zda,že,cont;obl) ORIG(od+2,z+2;opt) MANN(;typ)	derived-nonspecific
RESULT_1	blu-v-osvojit-si-osvojovat-si-1	pf	osvojit si	ACT(1;obl) PAT(4,zda,že,cont;obl) ORIG(od+2,z+2;opt) MANN(;typ)	derived-nonspecific
RESULT_1	blu-v-těžit-3	impf	těžit  	ACT(1;obl) PAT(4;obl) ORIG(z+2;obl)	no_reflexverb
RESULT_1	blu-v-zdolat-zdolávat-1	impf	zdolávat  	ACT(1;obl) PAT(4;obl) REG(v+6;typ) EXT(;typ)	no_reflexverb
RESULT_1	blu-v-zdolat-zdolávat-1	pf	zdolat	ACT(1;obl) PAT(4;obl) REG(v+6;typ) EXT(;typ)	no_reflexverb
RESULT_1	blu-v-vydírat-vydrat-vydřít-6	pf1	vydřít	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-házet-hodit1-4	impf	házet  	i ACT(1;obl) PAT(4;obl) BEN(3;typ)	no_reflexverb
RESULT_1_i	blu-v-házet-hodit1-4	pf	hodit	i ACT(1;obl) PAT(4;obl) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-okouzlit-okouzlovat-2	impf	okouzlovat 	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-okouzlit-okouzlovat-2	pf	okouzlit	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1_i	blu-v-obsadit-obsazovat-3	impf	obsazovat  	i ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1_i	blu-v-obsadit-obsazovat-3	pf	obsadit	i ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1	blu-v-zvládat-zvládnout-1	impf	zvládat  	ACT(1;obl) PAT(4,inf;obl) MANN(;typ)	no_reflexverb
RESULT_1	blu-v-zvládat-zvládnout-1	pf	zvládnout	ACT(1;obl) PAT(4,inf;obl) MANN(;typ)	no_reflexverb
RESULT_1	blu-v-podněcovat-podnítit-1	impf	podněcovat 	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-podněcovat-podnítit-1	pf	podnítit	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-vyvěsit-vyvěšovat-2	impf	vyvěšovat 	i ACT(1;obl) PAT(4;obl) DIR1(;typ)	no_reflexverb
RESULT_1_i	blu-v-vyvěsit-vyvěšovat-2	pf	vyvěsit	i ACT(1;obl) PAT(4;obl) DIR1(;typ)	no_reflexverb
RESULT_1	blu-v-vyplácet-vyplatit-4	impf	vyplácet  	ACT(1;obl) PAT(4;obl) MEANS(7;typ) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-vyplácet-vyplatit-4	pf	vyplatit	ACT(1;obl) PAT(4;obl) MEANS(7;typ) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-připravit-připravovat-2	impf	připravovat  	ACT(1;obl) PAT(4;obl) EFF(k+3,na+4;opt) BEN(3,pro+4;typ)	no_reflexverb
RESULT_1	blu-v-připravit-připravovat-2	pf	připravit	ACT(1;obl) PAT(4;obl) EFF(k+3,na+4;opt) BEN(3,pro+4;typ)	no_reflexverb
RESULT_1	blu-v-oslavit-oslavovat-1	impf	oslavovat  	ACT(1;obl) PAT(4,že;obl) MANN(;typ) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-oslavit-oslavovat-1	pf	oslavit	ACT(1;obl) PAT(4,že;obl) MANN(;typ) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-nastřelit-nastřelovat-nastřílet-1	pf2	nastřílet	ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-válet-4	impf	válet	i ACT(1;obl) PAT(4;opt) MANN(;typ)	no_reflexverb
RESULT_1	blu-v-navracet-navrátit-1	impf	navracet 	ACT(1;obl) ADDR(3;opt) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-navracet-navrátit-1	pf	navrátit 	ACT(1;obl) ADDR(3;opt) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-doplácet-doplatit-4	impf	doplácet 	ACT(1;obl) PAT(4;obl) EFF(k+3;obl)	no_reflexverb
RESULT_1	blu-v-doplácet-doplatit-4	pf	doplatit	ACT(1;obl) PAT(4;obl) EFF(k+3;obl)	no_reflexverb
RESULT_2	blu-v-připojit-se-připojovat-se-1	impf	připojovat se  	ACT(1;obl) PAT(k+3;obl)	derived-decaus_theme blu-v-připojit-připojovat-2 ~ derived-autocaus_patient_PAT blu-v-připojit-připojovat-2
RESULT_2	blu-v-připojit-se-připojovat-se-1	pf	připojit se	ACT(1;obl) PAT(k+3;obl)	derived-decaus_theme blu-v-připojit-připojovat-2 ~ derived-autocaus_patient_PAT blu-v-připojit-připojovat-2
RESULT_1	blu-v-uspořádat-1	pf	uspořádat	ACT(1;obl) PAT(4;obl) BEN(3,pro+4;typ)	no_reflexverb
RESULT_1	blu-v-zašeptat-2	pf	zašeptat	ACT(1;obl) ADDR(3;opt) PAT(o+6;obl) EFF(4,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-přinutit-1	pf	přinutit	ACT(1;obl) ADDR(4;obl) PAT(do+2,k+3,inf,aby,ať;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-vypálit-vypalovat-1	impf	vypalovat 	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1	blu-v-vypálit-vypalovat-1	pf	vypálit	ACT(1;obl) PAT(4;obl) MEANS(7;typ)	no_reflexverb
RESULT_1_i	blu-v-vylévat-vylít-5	pf	vylít	i ACT(1;obl) PAT(4;obl) DIR1(;obl)	no_reflexverb
RESULT_1_i	blu-v-pozdvihat-pozdvíhat-pozdvihávat-pozdvihovat-pozdvihnout-3	impf1	pozdvihat	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-pozdvihat-pozdvíhat-pozdvihávat-pozdvihovat-pozdvihnout-3	impf1	pozdvíhat 	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-pozdvihat-pozdvíhat-pozdvihávat-pozdvihovat-pozdvihnout-3	impf2	pozdvihávat  	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1_i	blu-v-pozdvihat-pozdvíhat-pozdvihávat-pozdvihovat-pozdvihnout-3	pf	pozdvihnout	i ACT(1;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-uklidit-uklízet-1	impf	uklízet 	ACT(1;obl) PAT(4;obl) DIR1(;typ)	no_reflexverb
RESULT_1	blu-v-uklidit-uklízet-1	pf	uklidit 	ACT(1;obl) PAT(4;obl) DIR1(;typ)	no_reflexverb
RESULT_1_i	blu-v-pověsit-3	pf	pověsit	i ACT(1;obl) PAT(4;obl) DPHR(na krk;obl) BEN(3;typ)	no_reflexverb
RESULT_1	blu-v-zamířit-2+3	pf	zamířit	ACT(1;obl) PAT(4,7;obl) DIR3(;obl)	no_reflexverb
RESULT_1_i	blu-v-nadělat-nadělávat-3	pf	nadělat	i ACT(1;obl) PAT(2,4;opt) LOC(;typ)	no_reflexverb
RESULT_1	blu-v-domlouvat-domluvit-2	impf	domlouvat  (si) 	ACT(1;obl) ADDR(s+7;obl) PAT(4,aby,ať,zda,že,cont;obl) BEN(3,pro+4;typ)	no_reflexverb
RESULT_1	blu-v-domlouvat-domluvit-2	pf	domluvit (si)	ACT(1;obl) ADDR(s+7;obl) PAT(4,aby,ať,zda,že,cont;obl) BEN(3,pro+4;typ)	no_reflexverb
RESULT_1_i	blu-v-nechat-nechávat-14	impf	nechávat 	i ACT(1;obl) PAT(4;obl) DPHR(za sebou;obl)	no_reflexverb
RESULT_1_i	blu-v-nechat-nechávat-14	pf	nechat	i ACT(1;obl) PAT(4;obl) DPHR(za sebou;obl)	no_reflexverb
RESULT_1	blu-v-vsadit-vsázet-vsazovat-1	impf1	vsazovat 	ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1	blu-v-vsadit-vsázet-vsazovat-1	pf	vsadit	ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1	blu-v-vkládat-vložit-3	impf	vkládat  	ACT(1;obl) ADDR(na+4;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-vkládat-vložit-3	pf	vložit	ACT(1;obl) ADDR(na+4;obl) PAT(4;obl)	no_reflexverb
RESULT_1	blu-v-namlouvat-namluvit-2	impf	namlouvat  	ACT(1;obl) ADDR(3;obl) PAT(o+6;obl) EFF(4,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-namlouvat-namluvit-2	pf	namluvit	ACT(1;obl) ADDR(3;obl) PAT(o+6;obl) EFF(4,že,cont;obl)	no_reflexverb
RESULT_1	blu-v-přísahat-1	impf	přísahat 	ACT(1;obl) ADDR(3;obl) PAT(4,inf,že;obl) MANN(;typ)	no_reflexverb
RESULT_1	blu-v-ošetřit-ošetřovat-1	impf	ošetřovat  	ACT(1;obl) PAT(4;obl) BEN(3;typ) REG(při+6,v+6;typ)	no_reflexverb
RESULT_1	blu-v-ošetřit-ošetřovat-1	pf	ošetřit	ACT(1;obl) PAT(4;obl) BEN(3;typ) REG(při+6,v+6;typ)	no_reflexverb
RESULT_1	blu-v-navracet-navrátit-2	impf	navracet 	ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1	blu-v-navracet-navrátit-2	pf	navrátit 	ACT(1;obl) PAT(4;obl) DIR3(;obl)	no_reflexverb
RESULT_1	blu-v-cenit1-2	impf	cenit (si)	ACT(1;obl) PAT(2,4;obl) REG(na+6;typ) CAUS(kvůli+3,pro+4;typ) MANN(;typ)	no_reflexverb
RESULT_1	blu-v-přibírat-přibrat-1	impf	přibírat (si) 	ACT(1;obl) ADDR(k+3;obl) PAT(4;obl) AIM(na+4;typ) DIR3(;typ)	no_reflexverb
RESULT_1	blu-v-přibírat-přibrat-1	pf	přibrat (si)	ACT(1;obl) ADDR(k+3;obl) PAT(4;obl) AIM(na+4;typ) DIR3(;typ)	no_reflexverb
